Time	TH	ErrTH	H	Prob[Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--CellCycleArrest]	ErrProb[Metastasis--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--EMT--Apoptosis]	ErrProb[Migration--Metastasis--Invasion--EMT--Apoptosis]	Prob[Migration--Invasion--CellCycleArrest]	ErrProb[Migration--Invasion--CellCycleArrest]	Prob[Migration]	ErrProb[Migration]	Prob[Migration--Invasion--EMT]	ErrProb[Migration--Invasion--EMT]	Prob[Metastasis--Invasion--CellCycleArrest]	ErrProb[Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--EMT]	ErrProb[Migration--Metastasis--Invasion--EMT]	Prob[Migration--Metastasis--CellCycleArrest]	ErrProb[Migration--Metastasis--CellCycleArrest]	Prob[CellCycleArrest]	ErrProb[CellCycleArrest]	Prob[Metastasis--Invasion--EMT--Apoptosis]	ErrProb[Metastasis--Invasion--EMT--Apoptosis]	Prob[Metastasis]	ErrProb[Metastasis]	Prob[<nil>]	ErrProb[<nil>]	Prob[Migration--Metastasis--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--CellCycleArrest]	Prob[Migration--EMT]	ErrProb[Migration--EMT]	Prob[Invasion--Apoptosis--CellCycleArrest]	ErrProb[Invasion--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT]	ErrProb[Metastasis--EMT]	Prob[Apoptosis--CellCycleArrest]	ErrProb[Apoptosis--CellCycleArrest]	Prob[Metastasis--Invasion]	ErrProb[Metastasis--Invasion]	Prob[Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--CellCycleArrest]	ErrProb[Migration--CellCycleArrest]	Prob[EMT--Apoptosis--CellCycleArrest]	ErrProb[EMT--Apoptosis--CellCycleArrest]	Prob[Invasion--EMT--Apoptosis]	ErrProb[Invasion--EMT--Apoptosis]	Prob[Migration--Metastasis--Invasion--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--EMT--CellCycleArrest]	Prob[EMT--CellCycleArrest]	ErrProb[EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Invasion--EMT--Apoptosis]	ErrProb[Migration--Invasion--EMT--Apoptosis]	Prob[Invasion--EMT]	ErrProb[Invasion--EMT]	Prob[Invasion--Apoptosis]	ErrProb[Invasion--Apoptosis]	Prob[Metastasis--EMT--CellCycleArrest]	ErrProb[Metastasis--EMT--CellCycleArrest]	Prob[Migration--Metastasis--EMT]	ErrProb[Migration--Metastasis--EMT]	Prob[Metastasis--Invasion--EMT]	ErrProb[Metastasis--Invasion--EMT]	Prob[EMT]	ErrProb[EMT]	Prob[Invasion]	ErrProb[Invasion]	Prob[Invasion--CellCycleArrest]	ErrProb[Invasion--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Apoptosis]	Prob[Migration--Metastasis--Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--EMT--Apoptosis--CellCycleArrest]	Prob[EMT--Apoptosis]	ErrProb[EMT--Apoptosis]	Prob[Migration--EMT--Apoptosis]	ErrProb[Migration--EMT--Apoptosis]	Prob[Migration--Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--EMT--CellCycleArrest]	ErrProb[Migration--Invasion--EMT--CellCycleArrest]	Prob[Invasion--EMT--CellCycleArrest]	ErrProb[Invasion--EMT--CellCycleArrest]	Prob[Migration--Invasion]	ErrProb[Migration--Invasion]	Prob[Metastasis--Invasion--EMT--CellCycleArrest]	ErrProb[Metastasis--Invasion--EMT--CellCycleArrest]	Prob[Migration--EMT--CellCycleArrest]	ErrProb[Migration--EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion]	ErrProb[Migration--Metastasis--Invasion]	Prob[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis]	ErrProb[Migration--Metastasis]	Prob[Apoptosis]	ErrProb[Apoptosis]	
12.5000	0.0068	0.0004	2.1096	0	0	0	0	0	0	0.000011	0.000011	0	0	0	0	0	0	0.000327	0.000078	0	0	0.000486	0.000097	0	0	0.011826	0.000480	0	0	0	0	0.204555	0.001803	0.000145	0.000053	0	0	0.000079	0.000039	0.000020	0.000020	0.427586	0.002212	0.000014	0.000014	0.000020	0.000020	0	0	0.000105	0.000045	0	0	0.253813	0.001945	0.062126	0.001079	0	0	0	0	0.003616	0.000266	0.000060	0.000035	0.000300	0.000076	0.000020	0.000020	0.000020	0.000020	0.003121	0.000246	0.002754	0.000231	0.003386	0.000257	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.012262	0.000485	0.012872	0.000499	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000395	0.000087	
12.6000	0.0067	0.0004	2.1013	0	0	0.000015	0.000015	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000304	0.000076	0	0	0.000531	0.000102	0	0	0.011291	0.000469	0	0	0	0	0.204867	0.001804	0.000120	0.000049	0	0	0.000071	0.000036	0.000020	0.000020	0.427695	0.002212	0	0	0.000005	0.000005	0	0	0.000100	0.000045	0	0	0.254961	0.001948	0.062201	0.001079	0	0	0	0	0.003584	0.000264	0.000060	0.000035	0.000288	0.000075	0.000020	0.000020	0.000020	0.000020	0.002912	0.000239	0.002645	0.000227	0.003201	0.000249	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.012132	0.000482	0.012457	0.000490	0	0	0.000013	0.000013	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000388	0.000085	
12.7000	0.0066	0.0004	2.0925	0	0	0.000020	0.000020	0	0	0.000001	0.000001	0	0	0	0	0	0	0.000307	0.000077	0	0	0.000454	0.000094	0	0	0.010929	0.000462	0	0	0	0	0.204857	0.001804	0.000129	0.000050	0	0	0.000072	0.000036	0	0	0.427929	0.002213	0	0	0	0	0	0	0.000100	0.000045	0	0	0.256277	0.001951	0.062164	0.001079	0	0	0	0	0.003369	0.000257	0.000060	0.000035	0.000278	0.000074	0.000020	0.000020	0.000009	0.000008	0.002916	0.000238	0.002675	0.000228	0.002877	0.000236	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.011915	0.000478	0.012173	0.000486	0	0	0.000020	0.000020	0.000011	0.000011	0	0	0	0	0.000020	0.000020	0.000377	0.000085	
12.8000	0.0060	0.0004	2.0870	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000357	0.000083	0	0	0.000404	0.000089	0	0	0.010584	0.000453	0	0	0	0	0.204849	0.001804	0.000140	0.000053	0	0	0.000080	0.000040	0	0	0.427984	0.002212	0	0	0	0	0	0	0.000102	0.000042	0	0	0.257409	0.001954	0.062132	0.001078	0	0	0	0	0.003346	0.000255	0.000052	0.000030	0.000249	0.000070	0.000020	0.000020	0.000020	0.000020	0.002791	0.000234	0.002613	0.000225	0.002972	0.000240	0	0	0.000020	0.000020	0	0	0.000024	0.000020	0	0	0	0	0.011749	0.000475	0.011655	0.000475	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000020	0.000020	0.000385	0.000083	
12.9000	0.0056	0.0003	2.0788	0	0	0.000012	0.000012	0	0	0	0	0	0	0	0	0	0	0.000290	0.000073	0	0	0.000402	0.000089	0	0	0.010304	0.000449	0	0	0	0	0.204967	0.001805	0.000133	0.000051	0.000014	0.000014	0.000076	0.000037	0	0	0.428027	0.002213	0	0	0.000007	0.000007	0	0	0.000113	0.000046	0	0	0.258760	0.001958	0.062293	0.001080	0	0	0	0	0.003359	0.000257	0.000042	0.000025	0.000247	0.000070	0.000020	0.000020	0.000020	0.000020	0.002508	0.000219	0.002536	0.000224	0.002846	0.000236	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.011322	0.000465	0.011195	0.000465	0	0	0.000020	0.000020	0.000015	0.000015	0	0	0	0	0.000020	0.000020	0.000411	0.000090	
13.0000	0.0058	0.0003	2.0734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305	0.000075	0	0	0.000415	0.000091	0	0	0.010137	0.000445	0	0	0	0	0.204822	0.001804	0.000128	0.000050	0.000000	0.000000	0.000080	0.000040	0.000016	0.000016	0.428049	0.002213	0	0	0.000020	0.000020	0	0	0.000087	0.000040	0	0	0.259912	0.001961	0.062452	0.001081	0	0	0	0	0.003300	0.000253	0.000020	0.000020	0.000260	0.000071	0.000023	0.000020	0.000020	0.000020	0.002393	0.000216	0.002610	0.000225	0.002795	0.000233	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.011146	0.000463	0.010473	0.000451	0	0	0.000014	0.000014	0.000032	0.000023	0	0	0	0	0.000020	0.000020	0.000432	0.000092	
13.1000	0.0058	0.0003	2.0693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311	0.000077	0	0	0.000399	0.000087	0	0	0.009911	0.000441	0	0	0	0	0.204608	0.001804	0.000142	0.000053	0	0	0.000080	0.000040	0.000020	0.000020	0.428098	0.002213	0	0	0.000020	0.000020	0	0	0.000100	0.000045	0	0	0.260929	0.001963	0.062455	0.001081	0	0	0	0	0.003190	0.000249	0.000041	0.000025	0.000252	0.000070	0.000020	0.000020	0.000023	0.000020	0.002503	0.000220	0.002624	0.000226	0.002677	0.000229	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.011028	0.000461	0.010055	0.000441	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000020	0.000020	0.000414	0.000089	
13.2000	0.0055	0.0003	2.0647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295	0.000076	0	0	0.000337	0.000080	0	0	0.009794	0.000437	0	0	0	0	0.204336	0.001803	0.000162	0.000057	0	0	0.000080	0.000040	0.000026	0.000021	0.428177	0.002213	0	0	0.000020	0.000020	0	0	0.000100	0.000045	0	0	0.261953	0.001965	0.062451	0.001081	0	0	0	0	0.003033	0.000244	0.000060	0.000035	0.000197	0.000061	0.000020	0.000020	0.000034	0.000024	0.002613	0.000226	0.002647	0.000227	0.002526	0.000220	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.010780	0.000456	0.009847	0.000437	0	0	0	0	0.000035	0.000023	0	0	0	0	0.000020	0.000020	0.000419	0.000090	
13.3000	0.0051	0.0003	2.0594	0	0	0.000015	0.000015	0	0	0	0	0	0	0	0	0	0	0.000306	0.000076	0	0	0.000344	0.000081	0	0	0.009659	0.000434	0	0	0	0	0.204173	0.001802	0.000180	0.000060	0	0	0.000080	0.000040	0.000040	0.000028	0.428227	0.002213	0	0	0.000005	0.000005	0	0	0.000100	0.000045	0.000009	0.000009	0.263023	0.001968	0.062433	0.001081	0	0	0	0	0.002818	0.000234	0.000051	0.000030	0.000132	0.000050	0.000020	0.000020	0.000012	0.000012	0.002667	0.000229	0.002669	0.000228	0.002442	0.000216	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.010325	0.000446	0.009775	0.000434	0	0	0	0	0.000024	0.000020	0	0	0	0	0.000020	0.000020	0.000409	0.000089	
13.4000	0.0050	0.0003	2.0517	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000270	0.000073	0	0	0.000390	0.000088	0	0	0.009305	0.000425	0	0	0	0	0.204412	0.001803	0.000160	0.000057	0	0	0.000082	0.000040	0.000040	0.000028	0.428405	0.002213	0	0	0	0	0	0	0.000085	0.000039	0.000020	0.000020	0.264020	0.001971	0.062358	0.001081	0	0	0	0	0.002844	0.000233	0.000043	0.000028	0.000140	0.000053	0.000020	0.000020	0	0	0.002504	0.000219	0.002464	0.000217	0.002268	0.000207	0	0	0.000020	0.000020	0	0	0.000018	0.000018	0	0	0	0	0.010015	0.000439	0.009621	0.000431	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000436	0.000092	
13.5000	0.0048	0.0003	2.0442	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000299	0.000076	0	0	0.000358	0.000084	0	0	0.009107	0.000422	0	0	0	0	0.204544	0.001803	0.000175	0.000059	0	0	0.000095	0.000043	0.000040	0.000028	0.428534	0.002213	0	0	0	0	0	0	0.000060	0.000035	0.000007	0.000007	0.265157	0.001973	0.062251	0.001080	0	0	0	0	0.002957	0.000240	0.000050	0.000030	0.000122	0.000049	0.000020	0.000020	0	0	0.002262	0.000210	0.002311	0.000211	0.002122	0.000202	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.009632	0.000430	0.009337	0.000425	0	0	0	0	0.000036	0.000023	0	0	0	0	0.000020	0.000020	0.000462	0.000095	
13.6000	0.0047	0.0003	2.0372	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000295	0.000073	0	0	0.000317	0.000077	0	0	0.008842	0.000415	0	0	0	0	0.204622	0.001804	0.000191	0.000061	0	0	0.000095	0.000043	0.000040	0.000028	0.428646	0.002213	0	0	0	0	0	0	0.000064	0.000035	0	0	0.266263	0.001976	0.062195	0.001079	0	0	0	0	0.002721	0.000230	0.000025	0.000021	0.000122	0.000048	0.000020	0.000020	0	0	0.002202	0.000207	0.002359	0.000215	0.002078	0.000202	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.009401	0.000424	0.008925	0.000416	0	0	0	0	0.000043	0.000028	0	0	0	0	0.000020	0.000020	0.000473	0.000096	
13.7000	0.0047	0.0003	2.0303	0	0	0.000014	0.000014	0	0	0	0	0	0	0	0	0	0	0.000286	0.000073	0	0	0.000335	0.000081	0	0	0.008542	0.000408	0	0	0	0	0.204694	0.001804	0.000166	0.000056	0	0	0.000101	0.000045	0.000040	0.000028	0.428749	0.002213	0	0	0	0	0	0	0.000080	0.000040	0	0	0.267469	0.001979	0.062056	0.001078	0	0	0	0	0.002548	0.000223	0.000020	0.000020	0.000134	0.000050	0.000020	0.000020	0	0	0.002176	0.000206	0.002389	0.000216	0.002104	0.000202	0	0	0.000026	0.000021	0	0	0	0	0	0	0	0	0.008838	0.000412	0.008743	0.000412	0	0	0	0	0.000040	0.000028	0	0	0	0	0.000020	0.000020	0.000408	0.000088	
13.8000	0.0046	0.0003	2.0247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239	0.000066	0	0	0.000367	0.000084	0	0	0.008125	0.000398	0	0	0	0	0.204758	0.001804	0.000140	0.000053	0	0	0.000106	0.000045	0.000040	0.000028	0.428838	0.002213	0	0	0.000014	0.000014	0	0	0.000080	0.000040	0	0	0.268460	0.001981	0.061908	0.001077	0	0	0	0	0.002477	0.000219	0.000002	0.000002	0.000145	0.000053	0.000020	0.000020	0	0	0.002196	0.000206	0.002403	0.000217	0.002135	0.000203	0	0	0.000025	0.000021	0	0	0	0	0	0	0	0	0.008542	0.000405	0.008511	0.000405	0	0	0	0	0.000056	0.000033	0	0	0	0	0.000020	0.000020	0.000392	0.000087	
13.9000	0.0047	0.0003	2.0186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259	0.000071	0	0	0.000361	0.000085	0	0	0.007737	0.000389	0	0	0	0	0.204845	0.001804	0.000140	0.000053	0	0	0.000093	0.000042	0.000040	0.000028	0.428895	0.002213	0	0	0.000020	0.000020	0	0	0.000088	0.000041	0	0	0.269410	0.001983	0.061926	0.001077	0	0	0	0	0.002389	0.000217	0	0	0.000125	0.000049	0.000020	0.000020	0	0	0.002120	0.000204	0.002342	0.000214	0.002199	0.000207	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.008113	0.000395	0.008417	0.000405	0	0	0	0	0.000050	0.000027	0	0	0	0	0.000020	0.000020	0.000369	0.000085	
14.0000	0.0045	0.0003	2.0128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194	0.000059	0	0	0.000412	0.000089	0	0	0.007529	0.000383	0	0	0	0	0.204716	0.001804	0.000153	0.000055	0	0	0.000080	0.000040	0.000040	0.000028	0.429050	0.002213	0	0	0.000038	0.000027	0	0	0.000062	0.000035	0	0	0.270219	0.001985	0.062100	0.001078	0	0	0	0	0.002412	0.000218	0	0	0.000093	0.000042	0.000020	0.000020	0	0	0.002016	0.000197	0.002269	0.000211	0.002132	0.000202	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.007891	0.000390	0.008140	0.000397	0	0	0	0	0.000027	0.000021	0	0	0	0	0.000020	0.000020	0.000365	0.000085	
14.1000	0.0043	0.0003	2.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174	0.000055	0	0	0.000442	0.000093	0	0	0.007231	0.000376	0	0	0	0	0.204604	0.001804	0.000155	0.000055	0.000017	0.000017	0.000080	0.000040	0.000040	0.000028	0.429154	0.002213	0	0	0.000040	0.000028	0	0	0.000066	0.000035	0	0	0.271016	0.001987	0.062330	0.001080	0	0	0	0	0.002364	0.000215	0	0	0.000086	0.000040	0.000020	0.000020	0	0	0.001980	0.000196	0.002065	0.000200	0.002207	0.000207	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.007666	0.000385	0.007828	0.000389	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000376	0.000086	
14.2000	0.0042	0.0003	2.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205	0.000063	0	0	0.000377	0.000086	0	0	0.006960	0.000368	0	0	0	0	0.204545	0.001803	0.000169	0.000057	0.000020	0.000020	0.000080	0.000040	0.000021	0.000020	0.429240	0.002213	0	0	0.000038	0.000027	0	0	0.000079	0.000039	0	0	0.271751	0.001989	0.062318	0.001080	0	0	0	0	0.002329	0.000214	0	0	0.000103	0.000045	0.000020	0.000020	0	0	0.002006	0.000198	0.001973	0.000196	0.002221	0.000208	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.007521	0.000381	0.007630	0.000385	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000337	0.000081	
14.3000	0.0042	0.0003	1.9990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235	0.000068	0	0	0.000364	0.000085	0	0	0.006796	0.000364	0	0	0	0	0.204411	0.001803	0.000160	0.000057	0.000020	0.000020	0.000073	0.000037	0.000020	0.000020	0.429352	0.002214	0	0	0.000027	0.000021	0	0	0.000048	0.000029	0	0	0.272447	0.001991	0.062416	0.001081	0	0	0	0	0.002242	0.000209	0.000008	0.000006	0.000120	0.000049	0.000020	0.000020	0	0	0.001960	0.000195	0.002002	0.000198	0.002104	0.000201	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.007450	0.000380	0.007308	0.000377	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000357	0.000084	
14.4000	0.0042	0.0003	1.9936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239	0.000067	0	0	0.000380	0.000087	0.000011	0.000011	0.006701	0.000362	0	0	0	0	0.204532	0.001803	0.000153	0.000054	0.000016	0.000016	0.000060	0.000035	0.000020	0.000020	0.429415	0.002214	0	0	0.000040	0.000028	0	0	0.000063	0.000035	0	0	0.273247	0.001992	0.062360	0.001081	0	0	0	0	0.002152	0.000205	0.000040	0.000028	0.000116	0.000048	0.000020	0.000020	0	0	0.001898	0.000192	0.001960	0.000196	0.001934	0.000194	0	0	0.000010	0.000010	0	0	0	0	0	0	0	0	0.007150	0.000371	0.007118	0.000372	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000323	0.000077	
14.5000	0.0044	0.0003	1.9884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244	0.000069	0	0	0.000375	0.000086	0.000020	0.000020	0.006463	0.000356	0	0	0	0	0.204600	0.001804	0.000158	0.000056	0	0	0.000075	0.000037	0.000020	0.000020	0.429482	0.002214	0	0	0.000043	0.000028	0	0	0.000080	0.000040	0	0	0.273954	0.001994	0.062354	0.001081	0	0	0	0	0.002086	0.000202	0.000040	0.000028	0.000089	0.000041	0.000020	0.000020	0	0	0.001793	0.000187	0.001868	0.000191	0.001904	0.000192	0	0	0	0	0	0	0	0	0	0	0	0	0.006891	0.000364	0.007101	0.000371	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000300	0.000076	
14.6000	0.0044	0.0003	1.9831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230	0.000067	0	0	0.000364	0.000084	0.000020	0.000020	0.006296	0.000351	0	0	0	0	0.204683	0.001804	0.000146	0.000053	0	0	0.000024	0.000020	0.000020	0.000020	0.429527	0.002214	0	0	0.000069	0.000036	0	0	0.000090	0.000041	0	0	0.274650	0.001996	0.062406	0.001081	0	0	0	0	0.002032	0.000201	0.000040	0.000028	0.000114	0.000047	0.000020	0.000020	0.000003	0.000003	0.001713	0.000184	0.001750	0.000185	0.001889	0.000192	0	0	0	0	0	0	0	0	0	0	0	0	0.006648	0.000359	0.006941	0.000367	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000304	0.000075	
14.7000	0.0042	0.0003	1.9796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203	0.000063	0	0	0.000341	0.000082	0.000020	0.000020	0.006181	0.000347	0	0	0	0	0.204694	0.001804	0.000142	0.000051	0	0	0.000020	0.000020	0.000020	0.000020	0.429554	0.002214	0	0	0.000055	0.000032	0	0	0.000080	0.000040	0.000018	0.000018	0.275211	0.001997	0.062340	0.001080	0	0	0	0	0.002016	0.000198	0.000044	0.000029	0.000132	0.000050	0.000020	0.000020	0.000020	0.000020	0.001660	0.000179	0.001665	0.000178	0.001896	0.000191	0	0	0	0	0	0	0	0	0	0	0	0	0.006600	0.000357	0.006796	0.000363	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000252	0.000070	
14.8000	0.0041	0.0003	1.9761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157	0.000056	0	0	0.000330	0.000080	0.000020	0.000020	0.006116	0.000346	0	0	0	0	0.204629	0.001804	0.000120	0.000049	0	0	0.000020	0.000020	0.000020	0.000020	0.429603	0.002214	0	0	0.000040	0.000028	0	0	0.000077	0.000038	0.000020	0.000020	0.275850	0.001998	0.062209	0.001080	0	0	0	0	0.002068	0.000201	0.000060	0.000035	0.000160	0.000057	0.000020	0.000020	0.000020	0.000020	0.001725	0.000184	0.001459	0.000167	0.001878	0.000189	0	0	0	0	0	0	0	0	0	0	0	0	0.006465	0.000353	0.006674	0.000360	0	0	0	0	0.000018	0.000018	0	0	0	0	0.000020	0.000020	0.000220	0.000064	
14.9000	0.0038	0.0003	1.9715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116	0.000047	0	0	0.000285	0.000074	0.000020	0.000020	0.006026	0.000343	0	0	0	0	0.204575	0.001804	0.000120	0.000049	0	0	0.000020	0.000020	0.000004	0.000004	0.429675	0.002214	0	0	0.000036	0.000025	0	0	0.000078	0.000039	0.000020	0.000020	0.276475	0.002000	0.062182	0.001080	0	0	0	0	0.002095	0.000203	0.000060	0.000035	0.000136	0.000051	0.000020	0.000020	0.000020	0.000020	0.001755	0.000186	0.001393	0.000165	0.001796	0.000186	0	0	0	0	0	0	0	0	0	0	0	0	0.006335	0.000351	0.006538	0.000358	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000181	0.000060	
15.0000	0.0038	0.0003	1.9666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000081	0.000038	0	0	0.000260	0.000072	0.000020	0.000020	0.005831	0.000337	0	0	0	0	0.204589	0.001804	0.000114	0.000047	0	0	0.000021	0.000020	0.000008	0.000008	0.429737	0.002214	0	0	0.000020	0.000020	0	0	0.000060	0.000035	0.000020	0.000020	0.277088	0.002001	0.062225	0.001079	0	0	0	0	0.002149	0.000206	0.000039	0.000027	0.000126	0.000049	0.000012	0.000012	0.000020	0.000020	0.001718	0.000182	0.001361	0.000163	0.001766	0.000186	0	0	0	0	0	0	0	0	0	0	0	0	0.006134	0.000344	0.006394	0.000353	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000167	0.000057	
15.1000	0.0039	0.0003	1.9638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000071	0.000034	0	0	0.000274	0.000073	0.000020	0.000020	0.005729	0.000335	0	0	0	0	0.204577	0.001804	0.000119	0.000049	0	0	0.000040	0.000028	0.000020	0.000020	0.429733	0.002214	0	0	0.000020	0.000020	0	0	0.000060	0.000035	0.000020	0.000020	0.277580	0.002002	0.062231	0.001080	0	0	0	0	0.002174	0.000206	0.000020	0.000020	0.000140	0.000053	0	0	0.000020	0.000020	0.001666	0.000180	0.001245	0.000155	0.001817	0.000188	0	0	0	0	0	0	0.000001	0.000001	0	0	0	0	0.006070	0.000344	0.006146	0.000347	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000020	0.000020	0.000167	0.000057	
15.2000	0.0037	0.0003	1.9597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114	0.000047	0	0	0.000240	0.000069	0.000020	0.000020	0.005637	0.000332	0	0	0	0	0.204397	0.001803	0.000120	0.000049	0	0	0.000028	0.000021	0.000020	0.000020	0.429732	0.002214	0	0	0.000020	0.000020	0	0	0.000040	0.000028	0.000020	0.000020	0.278348	0.002004	0.062363	0.001081	0	0	0	0	0.002108	0.000202	0.000031	0.000023	0.000138	0.000052	0	0	0.000020	0.000020	0.001669	0.000181	0.001249	0.000155	0.001716	0.000181	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.005689	0.000331	0.006071	0.000343	0	0	0	0	0.000004	0.000004	0	0	0	0	0.000020	0.000020	0.000165	0.000056	
15.3000	0.0036	0.0003	1.9566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196	0.000059	0	0	0.000240	0.000069	0.000020	0.000020	0.005477	0.000327	0	0	0	0	0.204346	0.001803	0.000120	0.000049	0	0	0.000040	0.000028	0.000020	0.000020	0.429717	0.002214	0	0	0.000020	0.000020	0	0	0.000040	0.000028	0.000020	0.000020	0.278993	0.002005	0.062355	0.001081	0	0	0	0	0.001987	0.000196	0.000020	0.000020	0.000106	0.000045	0	0	0.000020	0.000020	0.001751	0.000185	0.001176	0.000151	0.001675	0.000180	0	0	0	0	0	0	0.000014	0.000014	0	0	0	0	0.005418	0.000323	0.005990	0.000340	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000217	0.000063	
